51334960362,gdd,254,223
51334998105,deg,28,27
51334999554,cbg,270,5
51335020812,cdg,64,251
51335042507,bfb,151,141
51335058753,gdf,6,146
51335071698,ged,198,64
51335073479,fdg,40,90
51335075333,dbf,100,188
51335084048,fgd,48,5
51335091652,ebd,228,219
51335095144,bbd,285,213
51335110324,gff,296,44
51335120426,eeg,295,6
51335145319,dda,160,35
51335186972,dcf,120,33
51335202834,cbc,85,122
51335209357,fee,63,88
51335218617,geb,7,44
51335226853,fdb,201,217
51335246549,gbc,274,99
51335246964,dgb,208,248
51335249444,efg,35,165
51335252408,aed,256,158
51335257838,gae,189,9
51335283135,aaf,70,232
51335300670,agg,286,252
51335305835,gda,86,300
51335334136,dgc,107,306
51335344844,cca,153,77
51335352013,ded,198,346
51335363696,dce,86,46
51335367364,gfa,71,184
51335392507,dcc,134,63
51335405865,gad,200,138
51335411974,efe,233,244
51335438703,gge,206,145
51335445957,eba,176,86
51335468166,cee,140,85
51335517071,bea,285,46
51335517247,afa,144,165
51335529421,acg,279,14
51335537333,faa,83,178
51335554949,fgg,282,323
51335591403,ecf,124,89
51335592713,eea,216,159
51335599263,gaf,265,238
51335601674,cfd,187,223
51335607006,fcc,36,63
51335626333,aff,9,5
51335626462,fde,262,155
51335627785,fdf,122,377
51335641512,eac,101,199
51335652799,cgd,168,191
51335666171,gga,97,24
51335670338,bfb,237,119
51335698681,ccc,16,204
51335725039,gcc,38,137
51335728483,bda,95,211
51335728790,cag,260,194
51335741585,dff,63,69
51335745084,eaa,243,51
51335761485,dgb,152,215
51335814730,dfe,287,164
51335839646,bga,163,386
51335843779,ccd,141,26
51335850127,ddb,166,146
51335852438,ggd,169,209
51335863557,ggb,264,18
51335875755,acf,102,24
51335877305,aea,146,72
51335881683,aaa,101,5
51335887005,ggg,42,161
51335907708,afg,163,269
51335910790,bbe,142,76
51335939280,caa,38,126
51335946853,bgg,222,89
51335954982,aca,123,77
51335962211,ecd,287,218
51335965382,ebd,86,219
51335975607,cea,272,210
51335984386,aef,224,66
51335989509,abc,101,222
51335990343,aee,46,160
51336003944,ead,50,144
51336027418,bea,200,45
51336028438,gdd,27,220
51336054057,aag,159,8
51336070273,fad,105,54
51336078213,gfg,230,136
51336085497,dga,215,98
51336090148,afd,199,199
51336090386,bbb,58,162
51336117449,cff,51,126
51336138473,dbg,112,108
51336146989,dea,220,101
51336148166,bfg,96,155
51336156961,fgd,82,5
51336160532,aad,102,59
51336178396,ege,194,21
51336218353,ace,191,59
51336229051,bdc,4,262
51336229211,gba,229,141
51336230602,cac,101,100
51336233178,bcc,299,187
51336234738,edb,216,121
51336240295,bfb,215,116
51336266381,gab,26,180
51336304255,fcc,236,69
51336311619,ddd,58,47
51336321063,eeb,150,360
51336337953,aec,156,137
51336344070,gea,4,192
51336345187,bde,23,80
51336345364,cde,122,145
51336376821,acb,285,51
51336408559,eda,82,59
51336438864,bcb,123,338
51336441208,cga,145,62
51336452186,fcc,75,66
51336474755,ebf,299,43
51336480428,gfg,262,145
51336506088,bae,251,294
51336509729,dee,80,81
51336511589,gfd,71,45
51336530511,bgb,62,7
51336548916,ffd,53,159
51336556105,ebg,236,349
51336559367,dge,72,180
51336561452,ecg,199,115
51336562741,ddb,84,128
51336610976,abc,135,233
51336622465,aea,261,82
51336627983,fde,163,161
51336642540,ddg,233,178
51336643019,bfa,108,236
51336682380,fdc,15,147
51336686422,fea,283,132
51336690469,eac,220,187
51336705127,ebf,133,48
51336729183,dac,290,206
51336750891,ccf,160,100
51336751560,cgf,12,5
51336775155,afe,249,31
51336778118,dee,160,91
51336782493,gde,53,84
51336828753,bfc,73,34
51336842628,gac,124,87
51336843644,dba,23,217
51336856056,cbf,116,36
51336878973,edf,85,300
51336879459,gfc,124,221
51336887001,ffd,17,149
51336888411,fcf,75,55
51336900291,egg,74,48
51336945843,ddg,1,204
51336963769,cdf,22,167
51336971682,cgc,16,216
51336974375,efe,155,202
51336988472,edd,2,357
51336996089,ddc,225,258
51337041735,gcf,181,55
51337044315,fbg,186,44
51337066165,ddg,153,173
51337068062,gee,259,169
51337069325,dfa,16,47
51337090775,fab,45,77
51337123507,gda,166,309
51337162333,gag,75,200
51337165240,eff,164,233
51337213053,dbd,48,114
51337213782,ada,290,62
51337222794,fef,3,34
51337225478,bdg,220,118
51337230423,dag,128,187
51337234725,cag,198,192
51337254741,bef,148,143
51337257244,cfc,179,67
51337278217,fde,278,172
51337292421,gfc,79,181
51337302390,fgg,290,261
51337307263,gfd,230,41
51337332372,gfd,186,36
51337333586,dbc,163,132
51337340532,ega,192,211
51337387941,caf,218,191
51337392505,ecb,40,70
51337408139,fge,267,37
51337414223,gdd,186,235
51337416024,eda,169,66
51337419746,eae,187,45
51337441654,cfb,129,228
51337451159,dda,95,40
51337453347,ggc,236,69
51337459245,dge,204,187
51337467413,fae,281,64
51337582787,ddc,231,232
51337584550,fcg,155,80
51337585842,adg,30,345
51337591640,fgg,161,253
51337601149,ffg,57,180
51337608898,aba,95,85
51337610828,cdb,47,111
51337648421,dgf,107,142
51337662144,abd,142,25
51337662565,cec,147,42
51337700374,cbb,164,306
51337707464,ceg,123,150
51337715771,afa,263,169
51337745595,dea,217,111
51337763700,feg,241,377
51337780788,gcb,130,97
51337781195,fdb,158,219
51337804844,bfe,251,189
51337811201,fff,115,58
51337817623,ccc,163,240
51337822668,bbf,5,295
51337824108,beb,117,39
51337839038,acg,281,13
51337852063,cbg,273,5
51337876092,afd,110,187
51337924784,bce,194,190
51337951255,ced,91,220
51337961094,ebe,11,90
51337978891,edg,83,172
51337983408,cab,182,145
51338005631,deb,33,51
51338023177,efc,190,224
51338024600,dee,202,101
51338029797,efc,169,257
51338044245,cgb,38,112
51338061732,fbe,220,33
51338071647,gaa,40,70
51338075301,dfc,24,109
51338076009,efa,271,246
51338081552,gcd,216,319
51338098439,ffc,226,55
51338133373,ccg,254,5
51338143995,cba,123,5
51338147624,fbc,128,95
51338152379,gcc,256,132
51338156507,efa,299,290
51338186972,cde,237,139
51338214768,bcd,80,9
51338236994,cgg,245,78
51338243241,bag,92,164
51338246534,baf,123,11
51338257402,ccd,247,23
51338281669,bff,229,308
51338282377,fff,262,53
51338284030,gbd,150,65
51338284533,cbg,251,5
51338332013,afa,11,196
51338334146,aga,114,150
51338376607,fcd,257,215
51338395515,cbf,210,33
51338398795,ffe,132,227
51338407862,bab,64,236
51338415987,cdg,101,200
51338422554,ffb,54,92
51338433408,gfb,209,341
51338442537,gdd,143,232
51338448669,fbb,63,83
51338464229,geg,149,149
51338466957,cdd,198,88
51338484755,dfg,56,177
51338485293,bcg,67,69
51338492192,ebd,66,197
51338517068,gbg,183,22
51338632713,ecc,78,271
51338634273,eff,221,195
51338642611,bdf,189,178
51338644580,dac,266,197
51338674921,ceg,183,126
51338705474,aaa,57,5
51338710492,abf,183,11
51338717339,acc,257,23
51338719140,baf,269,13
51338747823,eca,289,91
51338778548,bac,66,253
51338784128,fgf,33,119
51338797690,gcb,276,99
51338881001,bgf,284,109
51338902807,aga,25,156
51338902858,daa,283,157
51338921537,bfc,163,36
51338943713,bad,149,20
51338955216,aff,20,5
51338957928,fgf,168,129
51338971789,bdd,67,54
51338977116,cac,47,108
51338985767,acf,193,27
51338999274,beg,81,142
51339002186,dde,50,198
51339012272,geg,209,131
51339024339,fcb,109,159
51339032523,fgg,231,212
51339045563,ada,63,62
51339078778,bgf,262,90
51339108630,fce,157,112
51339207750,fbf,298,170
51339210470,afg,119,225
51339239522,gef,171,153
51339280043,bca,196,121
51339301181,cca,70,73
51339307794,gfe,256,18
51339310044,dca,210,5
51339337476,ceb,24,179
51339348127,eed,119,58
51339353622,bff,55,264
51339399370,cfg,71,227
51339415533,faf,137,10
51339447554,gbd,217,71
51339455432,efc,219,210
51339457199,gbf,157,9
51339475158,eec,40,214
51339475945,dbe,88,123
51339483766,efd,261,292
51339491307,gbd,121,73
51339509080,gec,287,147
51339534583,bcb,168,378
51339559316,ccc,136,283
51339562350,fbd,46,34
51339571516,faf,81,11
51339585427,bgd,157,32
51339587654,eag,179,72
51339589312,dcd,227,311
51339596517,ccb,158,41
51339631041,eda,4,53
51339667165,fca,202,196
51339721956,abd,42,28
51339753122,baa,204,305
51339757488,aca,82,72
51339761368,dba,251,184
51339781779,gdf,289,135
51339806121,bbd,295,227
51339843450,bba,160,136
51339851360,cae,296,144
51339857531,daf,243,28
51339871081,fgb,171,56
51339876129,ade,105,58
51339883675,abg,22,40
51339884878,bge,263,122
51339935911,aeb,40,346
51339937471,fed,208,117
51339970842,dgc,136,306
51339975514,fec,244,140
51339976636,abb,199,52
51339986136,aab,253,37
51339988372,bbf,290,247
51339991106,eaa,129,47
51339994083,ede,74,546
51339998010,bec,31,63
51340009577,bed,127,51
51340027767,afa,263,209
51340045350,gcg,292,126
51340080364,egd,126,90
51340104348,dfc,62,120
51340125972,dab,119,273
51340145424,ced,76,242
51340166400,daf,208,23
51340179647,gfb,158,310
51340198852,ffa,169,76
51340248395,cfe,255,155
51340262583,ffd,254,169
51340346621,cba,157,5
51340349259,aac,176,177
51340352661,ccb,262,45
51340358885,fab,297,85
51340370119,aed,153,162
51340397061,fdf,177,414
51340397131,dab,283,316
51340398878,adc,55,152
51340413660,dbg,203,109
51340413846,gec,139,152
51340454471,cbf,288,33
51340460620,cda,188,249
51340479714,ebd,268,228
51340496542,bgg,251,81
51340505496,bgc,26,194
51340508211,gfb,205,306
51340527409,dbf,200,191
51340543932,bce,82,218
51340601256,fdd,285,92
51340604549,ddf,224,121
51340606911,cbb,80,361
51340614305,bgb,8,6
51340633933,dcg,67,263
51340637896,cbd,226,523
51340644833,egc,22,233
51340673350,ddc,274,222
51340678378,eea,134,130
51340682662,fcg,94,72
51340690227,bcg,173,60
51340707185,fdg,81,103
51340728930,egc,10,233
51340733120,afa,103,179
51340740184,gbf,186,8
51340761731,fac,72,171
51340842396,gdg,95,309
51340850562,fga,158,118
51340857767,daf,151,22
51340881181,bde,2,83
51340900562,abe,53,96
51340914550,gga,13,23
51340924120,cdc,7,136
51340926372,add,288,20
51340951103,gac,93,79
51340963451,dfb,255,47
51340970713,egf,269,99
51340992116,afb,98,122
51341002090,ceb,167,144
51341008990,dgf,260,143
51341015495,fdd,139,109
51341024652,cdf,275,161
51341043701,gca,77,213
51341051300,gcg,144,119
51341054478,cad,226,22
51341063606,ggd,123,167
51341067443,dce,297,49
51341081082,dbb,130,10
51341085386,def,167,69
51341085612,eba,63,98
51341094988,dae,257,10
51341100426,ddg,29,143
51341108861,eee,243,95
51341122276,dcc,106,54
51341122728,dad,279,67
51341124403,acd,270,109
51341127838,ged,208,74
51341134783,gag,35,218
51341135256,fbg,230,46
51341167360,dec,199,8
51341173255,cbc,28,128
51341215134,gad,14,117
51341228298,afg,101,182
51341240544,bed,47,52
51341312630,daa,62,174
51341330632,bfd,282,8
51341354013,fbb,73,74
51341384528,dgb,116,176
51341392396,ebc,294,58
51341415486,egb,293,238
51341442464,gea,156,153
51341455535,gae,200,9
51341460207,ebb,257,161
51341481214,def,56,80
51341484646,age,268,176
51341485798,eeg,23,5
51341530225,gfg,62,117
51341567041,gde,75,99
51341586065,gbe,97,16
51341614436,gbc,151,89
51341629828,dbc,254,126
51341632614,gab,60,174
51341654241,bda,84,177
51341668119,bfe,232,187
51341679813,ecf,46,75
51341705532,bee,281,103
51341706757,agf,213,208
51341720342,agg,288,234
51341728383,eef,39,58
51341747047,ggf,93,60
51341758649,afb,118,139
51341846881,bbb,73,166
51341863913,dfd,116,123
51341865008,agc,225,315
51341866425,ece,222,6
51341868610,fba,176,384
51341875108,cde,137,143
51341886463,bea,155,49
51341889737,gge,148,120
51341900570,agb,46,251
51341954774,cfa,97,65
51341962347,ace,282,52
51341972361,caa,12,124
51341973590,bcd,105,9
51341973940,ebf,122,44
51341988118,bcb,271,370
51341991368,efa,249,240
51342006405,baf,167,10
51342010056,cff,258,149
51342010246,dbc,33,114
51342012971,ggg,43,183
51342055142,fad,160,61
51342059431,bcf,245,51
51342083866,acd,26,99
51342128639,bbf,230,207
51342149875,fgd,174,5
51342166185,dce,22,56
51342173494,bdb,79,81
51342195226,agc,101,321
51342228510,gde,242,89
51342233585,gbb,171,28
51342241786,abc,243,239
51342248069,cgd,151,177
51342255012,dcb,140,115
51342268848,fea,205,122
51342279241,faa,257,183
51342290026,fda,134,54
51342323491,ega,3,234
51342324603,ccf,199,81
51342325841,fee,246,72
51342334589,aba,24,92
51342357894,ccf,220,68
51342370429,cag,103,153
51342389659,fbb,199,69
51342431276,afb,112,111
51342452866,bfg,102,153
51342458534,aea,117,79
51342466211,adb,148,236
51342492830,eaf,22,140
51342506898,gad,172,138
51342530640,dee,168,103
51342542884,gce,45,136
51342544437,fcb,96,174
51342548237,afa,45,213
51342555223,aaa,282,5
51342576122,agd,213,303
51342584209,bab,251,250
51342669550,cdc,195,121
51342706569,edc,70,273
51342722229,adf,224,184
51342741057,bgb,247,5
51342768869,efe,36,185
51342769005,ggb,53,15
51342789049,cda,119,199
51342803378,ggd,68,156
51342804416,gdc,290,307
51342834908,fgf,231,116
51342836707,aee,123,168
51342861307,cce,275,79
51342863308,beb,47,42
51342870628,aeb,93,318
51342876033,dde,136,207
51342909017,edg,136,149
51342918159,aeg,124,141
51342923058,fgg,278,175
51342928914,dgd,39,112
51342930786,gfg,131,125
51342933901,dfe,215,139
51342950006,dbe,92,118
51342952702,aad,194,49
51342965017,deg,276,22
51342968018,cfd,85,205
51342973790,gee,54,143
51343019541,dfa,139,46
51343035718,ada,49,66
51343037773,caf,203,196
51343101454,egg,214,54
51343132118,afe,278,31
51343146130,bbf,33,194
51343183919,feb,150,108
51343190343,edc,155,283
51343267858,bbg,225,177
51343315280,efg,135,148
51343321112,afe,290,31
51343322638,ege,119,24
51343341071,gdb,263,68
51343356201,gcc,210,147
51343366377,cbg,292,5
51343366386,ebg,144,296
51343391291,dgf,207,122
51343404556,abf,79,11
51343407030,geb,176,43
51343410385,cea,65,228
51343422848,ebe,288,75
51343462706,dbf,100,223
51343463141,gfa,230,218
51343465400,aae,163,198
51343467759,feg,182,339
51343489429,cde,230,127
51343505203,ddd,74,43
51343532775,cge,287,248
51343579817,abc,260,222
51343582389,cbe,87,123
51343639931,cfg,70,208
51343651418,egc,6,202
51343673162,dff,66,59
51343683037,gba,81,155
51343693115,afc,86,180
51343723092,bgf,95,99
51343768088,ffg,131,206
51343773481,bca,239,118
51343797574,eab,10,42
51343805268,bef,245,128
51343817579,dca,153,5
51343817608,bcc,213,149
51343827640,deb,281,41
51343836548,fgc,249,15
51343837861,gad,57,117
51343857376,def,248,69
51343887326,geb,286,47
51343887492,bag,279,155
51343888402,cga,242,71
51343906913,fff,84,43
51343954069,deb,43,41
51343960208,cef,101,273
51343969757,dfg,125,210
51343985343,fcf,286,53
51344025307,agf,43,166
51344037584,cbg,287,5
51344042300,gab,46,191
51344064326,ecd,45,180
51344102915,gaa,129,71
51344112933,aag,161,6
51344117616,fdf,101,442
51344158589,bbc,168,192
51344165092,aab,56,33
51344167488,gaa,277,58
51344189453,bdf,105,178
51344196898,bbe,247,75
51344199206,ece,207,5
51344215419,dgc,209,244
51344250274,dad,45,53
51344256696,gdf,135,110
51344269892,efb,99,219
51344282586,cdb,240,108
51344306682,ffe,25,195
51344316482,fag,170,143
51344335328,dgg,92,207
51344339846,bda,204,177
51344347191,bfb,26,110
51344361213,gca,81,225
51344380420,fcd,152,199
51344389943,bdc,51,209
51344413214,aca,106,69
51344442168,aff,29,5
51344443969,aef,75,59
51344455252,gff,136,49
51344457633,dfb,206,53
51344461582,aab,115,28
51344487037,adg,167,279
51344529338,fdc,164,130
51344537230,acd,107,95
51344565827,bfa,141,193
51344594921,ggc,162,77
51344598021,ddc,188,193
51344614144,gdc,292,270
51344620935,dgd,87,100
51344634060,ded,84,366
51344660695,bdg,148,130
51344669782,ccf,257,59
51344670944,eba,102,95
51344674496,gdd,220,259
51344685362,geg,103,127
51344693935,abb,53,59
51344711664,dcf,8,34
51344735219,caa,12,116
51344738529,dda,102,43
51344752863,ged,156,61
51344779225,cag,12,168
51344802227,eeb,195,356
51344815905,beg,161,153
51344828650,edb,164,122
51344829422,cff,154,153
51344837350,aaf,282,273
51344841625,cda,223,208
51344847970,ead,34,151
51344851851,cdg,19,212
51344858293,cda,285,201
51344882907,agf,79,141
51344905834,ffb,271,100
51344914259,agd,151,242
51344958083,caa,59,136
51344959877,gda,274,281
51344962390,gaf,128,247
51344976832,cee,197,88
51344990915,bbf,16,168
51344996773,bac,250,301
51345006672,fce,34,109
51345061982,eca,113,88
51345072374,bga,76,370
51345073647,acb,65,47
51345095724,gcd,154,338
51345118721,ecb,223,82
51345131363,gcg,64,132
51345132367,fcf,108,62
51345157397,bgf,77,112
51345161236,bgg,39,94
51345163019,ade,61,64
51345172757,acc,202,23
51345196384,fef,10,36
51345210400,ccc,47,229
51345230609,faf,257,12
51345247548,edd,272,396
51345257231,agd,28,280
51345277263,gbf,84,8
51345278778,fbc,95,107
51345289869,dga,178,96
51345292668,egc,56,222
51345293772,gfc,17,164
51345306647,dcc,46,46
51345330136,cab,242,168
51345348755,aaf,227,221
51345356824,dff,62,63
51345363216,gec,21,142
51345412725,caf,58,156
51345417492,adg,110,253
51345421472,gcf,274,61
51345423755,cbf,240,31
51345425102,fgb,138,48
51345425587,gfa,226,204
51345430723,agg,192,217
51345447141,ecd,267,156
51345460158,dag,105,194
51345461628,ceb,176,165
51345473837,fbc,203,103
51345498931,efd,146,315
51345512585,dbe,183,121
51345518552,gbf,85,7
51345532334,aec,220,156
51345557968,cgg,80,66
51345564553,deb,191,43
51345589181,dea,290,117
51345598751,cgc,207,213
51345629116,fdb,238,181
51345633367,ddb,293,110
51345638135,bga,5,318
51345652294,add,113,21
51345660861,fcc,184,53
51345755548,bee,172,117
51345766719,dcc,140,48
51345824811,ecg,287,116
51345835513,fde,295,170
51345871014,ceg,101,149
51345874502,ega,60,248
51345892610,cac,272,125
51345908912,cef,73,311
51345915612,bfe,61,149
51345978241,abe,130,78
51346078470,ccd,17,25
51346104273,ggd,171,180
51346112666,acg,233,14
51346112909,agb,282,266
51346121920,cab,202,149
51346139238,gfb,51,278
51346152790,afe,228,32
51346162146,gdb,77,75
51346179986,bec,28,59
51346183374,afd,235,179
51346188338,aec,252,163
51346208885,acb,54,43
51346252810,bae,45,285
51346254706,baa,272,353
51346287892,geb,272,40
51346294916,cfe,189,124
51346313068,bed,217,44
51346318018,eac,197,215
51346319639,cgf,228,5
51346321612,cfa,179,66
51346322969,gcb,108,94
51346339472,cff,183,149
51346354964,acb,263,46
51346366303,dac,158,226
51346383242,efc,167,197
51346386027,fec,239,147
51346386707,eeg,214,5
51346397798,cfc,296,79
51346401777,cfd,212,164
51346459703,efa,32,204
51346484264,dcb,181,94
51346506655,edb,236,102
51346543430,gee,2,143
51346546351,ddd,112,46
51346557845,gge,282,114
51346574998,aeg,81,117
51346592137,def,274,80
51346603147,cfg,253,241
51346611146,ced,216,198
51346612832,dbd,28,111
51346619180,fge,254,42
51346619944,cdd,111,83
51346628178,dcg,63,234
51346628200,fcd,87,232
51346665232,ffd,14,189
51346673348,bba,114,142
51346689389,edf,27,312
51346709697,ega,210,282
51346713920,agd,123,232
51346723583,dfc,162,124
51346724039,fgf,248,93
51346733124,acf,73,23
51346741492,bef,14,104
51346763589,baf,208,8
51346781550,ccb,11,41
51346790887,eed,74,59
51346854404,gfe,290,17
51346861999,gcb,144,111
51346908968,efe,251,155
51346941111,fee,117,81
51346941975,aef,44,70
51346942364,dab,42,372
51346948809,bfd,141,8
51346963271,bge,251,128
51346967261,dgc,169,256
51346971625,adc,201,124
51346981801,eeg,15,5
51347001899,cgd,78,162
51347009663,fbf,132,159
51347021910,cfb,103,271
51347036176,gfd,189,35
51347080209,cdg,135,245
51347086163,bbf,119,162
51347089830,gde,278,105
51347093518,eda,180,54
51347100115,gbb,38,28
51347103257,ccg,141,5
51347107392,bde,58,87
51347109851,eeb,42,363
51347110821,ede,223,633
51347153824,dge,259,188
51347160766,gcb,139,111
51347182225,fgc,144,15
51347195789,eae,113,41
51347213970,ebb,14,159
51347228863,bgc,83,188
51347228873,gba,279,150
51347238435,fed,143,114
51347244934,aec,35,145
51347264300,eee,215,99
51347281136,fae,56,56
51347282108,aee,111,179
51347300610,dgd,201,85
51347318668,gag,74,196
51347353495,bab,223,275
51347397838,gbg,34,25
51347408721,gcb,3,109
51347427666,aac,259,169
51347432878,gdf,246,88
51347439234,cbd,147,533
51347464688,bad,131,22
51347477177,cec,102,34
51347493321,ega,224,253
51347505296,ffa,168,72
51347522083,gcc,166,173
51347526143,fbc,30,94
51347540315,dge,296,180
51347547836,gga,284,20
51347563562,efg,145,155
51347607995,aaa,122,5
51347623003,cgb,173,100
51347653982,ffb,149,91
51347719605,fab,4,74
51347731815,ffe,230,195
51347735180,cde,162,110
51347737994,dbb,213,9
51347738503,ceg,269,119
51347750391,ecc,68,289
51347762475,gge,11,115
51347783290,abc,149,244
51347786735,adb,176,217
51347803269,egf,158,115
51347806193,aga,33,140
51347808037,ffc,284,44
51347810607,fae,135,57
51347822395,ded,185,347
51347890497,gbc,293,74
51347911260,ffg,170,236
51347953568,fbe,26,35
51347965070,fgb,164,39
51347974875,bab,241,253
51348028863,cae,173,168
51348036337,fcg,132,67
51348070485,acg,54,14
51348077635,gfb,23,236
51348121204,cab,44,140
51348124442,faa,202,161
51348142247,caf,203,152
51348143659,ccg,283,5
51348205550,cdf,277,170
51348213338,dfe,66,158
51348249584,gff,183,58
51348251476,gad,82,105
51348259390,fba,85,414
51348279170,caf,285,158
51348311903,gbd,99,62
51348321890,afc,195,167
51348324589,gfg,117,113
51348359570,gfa,19,167
51348360756,eff,283,222
51348372897,aed,298,144
51348375503,afb,289,95
51348398215,faf,283,13
51348404202,gfe,211,16
51348419457,fgd,262,5
51348446048,eab,161,36
51348446531,fcg,36,55
51348453747,adg,69,220
51348471719,bfc,295,36
51348485565,eef,219,64
51348485788,afg,253,176
51348512817,bgg,205,103
51348520508,bbd,287,251
51348523805,bdc,102,192
51348524254,abg,249,47
51348543700,dec,219,6
51348563760,deb,288,35
51348568900,fbb,267,81
51348594539,edg,71,165
51348601330,egc,118,224
51348609815,bff,114,240
51348610754,ceb,120,174
51348617592,dfb,50,44
51348620967,ada,280,68
51348625999,cea,287,269
51348648956,ebg,33,269
51348648989,ggg,160,164
51348664760,fda,119,50
51348678414,cba,213,5
51348694062,ffd,278,162
51348699492,fbd,115,27
51348704596,bdd,28,56
51348750487,bad,141,24
51348755285,afd,38,157
51348787333,geg,52,134
51348792809,gff,86,52
51348803203,bag,219,141
51348827215,cdc,222,106
51348855242,aed,17,123
51348856149,bbe,44,63
51348858691,fgd,133,5
51348863725,aaf,96,179
51348864257,gef,188,133
51348867970,fga,214,122
51348880364,ggc,58,71
51348881126,dcf,189,34
51348887775,cgd,181,174
51348906146,eea,222,154
51348910154,afa,133,213
51348925976,cfa,194,64
51348931518,eaa,84,48
51348934300,eag,194,79
51348939411,dfg,285,222
51348940079,dea,273,112
51348971985,gba,15,159
51348976822,dba,274,187
51348977857,bcf,211,52
51348991859,cgb,17,105
51349001878,cdg,91,264
51349017605,ebd,197,198
51349026339,acb,198,40
51349027601,dcd,193,251
51349029406,bbb,268,194
51349046851,adc,155,147
51349051099,aac,1,201
51349051908,fca,255,219
51349052538,fge,25,47
51349078454,aee,222,207
51349119681,cca,55,68
51349130604,abd,298,23
51349131527,bgd,185,35
51349156049,bcc,46,141
51349174726,dec,271,6
51349216747,feb,101,92
51349220592,daf,239,25
51349233635,ccc,194,190
51349258591,ggf,73,69
51349274810,gdg,109,364
51349282798,eec,91,250
51349286138,fdd,163,90
51349338752,aec,91,133
51349357278,abb,201,51
51349363324,ddf,109,105
51349382178,acc,25,22
51349389544,ffb,205,80
51349427515,aaf,122,173
51349435962,ddg,171,167
51349435994,egg,115,52
51349441033,fad,297,57
51349443359,fee,251,69
51349448190,age,280,165
51349457912,fbg,183,39
51349460597,agb,259,300
51349464278,gcf,293,59
51349478755,gcg,299,126
51349494072,gag,193,196
51349514592,eec,149,240
51349517021,dda,152,45
51349557125,dgb,103,205
51349607465,dbg,297,88
51349618116,bce,250,194
51349635961,bca,72,122
51349648998,bdf,75,197
51349686419,dbf,237,249
51349706946,dfd,182,107
51349726590,dbe,160,99
51349730608,eae,264,41
51349753560,fea,220,109
51349773369,bde,283,73
51349776931,fcg,169,47
51349777329,gac,162,75
51349779104,ebc,283,69
51349787694,bae,74,282
51349803137,adc,241,132
51349816638,bdd,173,64
51349827738,aeb,121,368
51349881208,ade,176,67
51349899448,fga,53,115
51349905136,ccg,114,5
51349939897,cga,86,68
51349953270,cge,277,220
51349953515,cda,174,209
51349955740,cfc,299,84
51349963386,dgf,252,131
51349981909,cac,157,143
51349991085,cdb,1,113
51350016093,aca,46,57
51350021806,ebf,140,45
51350024297,ggg,173,139
51350024395,dfb,140,35
51350027204,beb,122,37
51350028407,afa,197,195
51350031189,fdg,11,106
51350039160,gge,143,101
51350049744,fgb,13,37
51350055372,eca,122,70
51350055690,egd,38,74
51350057193,ecf,51,89
51350080098,fbf,206,143
51350082526,bdc,22,186
51350095215,abf,103,9
51350098470,cef,284,320
51350099011,aba,190,103
51350104880,fdf,237,517
51350107514,ggb,42,16
51350202410,bdc,266,204
51350214732,fde,172,147
51350220363,edd,298,388
51350228199,cce,276,83
51350230793,add,52,21
51350250529,bea,28,48
51350254640,ace,299,52
51350255247,efe,186,181
51350259607,fbf,151,134
51350268430,gab,81,162
51350269203,cbb,284,400
51350271295,deg,149,23
51350273729,gef,99,111
51350310252,ccg,36,5
51350314937,dce,59,45
51350330259,fac,18,167
51350345570,bcg,48,52
51350386632,fac,116,177
51350392425,fff,163,46
51350408178,bfg,78,145
51350417819,gbf,59,6
51350418994,dfa,129,46
51350433646,edd,70,333
51350443291,bbd,121,263
51350443385,gdg,298,291
51350464442,fgb,60,38
51350476951,ecg,236,122
51350479673,cbc,73,136
51350502206,daa,226,177
51350534050,ebe,117,83
51350535579,bdb,159,81
51350543538,ccf,5,52
51350557011,fbe,215,32
51350560795,gae,146,10
51350598575,gbe,220,16
51350607442,fad,17,45
51350612957,abf,285,7
51350613525,fda,162,49
51350642224,cac,98,148
51350646943,geg,256,155
51350665994,ffg,41,245
51350686329,dae,25,8
51350707536,agg,249,234
51350719339,bga,27,263
51350729030,gfd,46,33
51350733719,dgf,226,108
51350737446,bda,125,187
51350739285,cga,252,64
51350784511,dca,221,5
51350785931,faf,28,12
51350810266,adb,93,258
51350816308,ega,125,222
51350817381,gaf,148,219
51350823214,bdd,196,69
51350851158,agd,247,229
51350863359,afe,217,29
51350867038,ggd,163,198
51350872979,caa,50,118
51350875331,bbb,292,199
51350875908,fbg,124,40
51350894230,dfc,267,99
51350918729,gca,239,227
51350923625,cad,89,24
51350936045,cfa,226,57
51350971112,fcc,5,53
51350996860,gee,284,140
51350998820,gbc,97,68
51351004979,bdg,125,123
51351006158,aea,232,65
51351007525,eff,135,208
51351015986,bbg,124,187
51351032012,egb,242,221
51351032760,edc,115,288
51351032866,dde,64,240
51351039350,dbg,281,73
51351052112,bec,85,49
51351071803,acd,194,95
51351079153,gdb,197,70
51351092892,bed,231,38
51351117691,def,102,76
51351129500,aab,211,32
51351141517,cfb,179,298
51351214491,gfc,195,177
51351219534,deb,163,40
51351220230,dee,143,87
51351228992,bgb,188,5
51351234858,agc,159,378
51351265601,ebb,23,147
51351314010,fcb,16,182
51351314689,feg,60,393
51351322426,gea,145,122
51351361685,abc,101,222
51351417015,gad,84,92
51351419414,ddb,232,102
51351428985,aae,113,162
51351429786,cae,193,166
51351434237,eff,262,220
51351443708,ced,91,174
